date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202101,SO,80+,1490,altersklasse_covid19,age_group_AKL10,15193,1534,9.81,10.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.409,40.9
202102,SO,80+,1673,altersklasse_covid19,age_group_AKL10,15193,3207,11.01,21.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.407,40.699999999999996
202103,SO,80+,1492,altersklasse_covid19,age_group_AKL10,15193,4699,9.82,30.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.363,36.3
202104,SO,80+,1073,altersklasse_covid19,age_group_AKL10,15193,5772,7.06,37.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.394,39.4
202105,SO,80+,1544,altersklasse_covid19,age_group_AKL10,15193,7316,10.16,48.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.388,38.800000000000004
202106,SO,80+,1567,altersklasse_covid19,age_group_AKL10,15193,8883,10.31,58.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.438,43.8
202107,SO,80+,2248,altersklasse_covid19,age_group_AKL10,15193,11131,14.8,73.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.386,38.6
202108,SO,80+,1258,altersklasse_covid19,age_group_AKL10,15193,12389,8.28,81.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.351,35.099999999999994
202109,SO,80+,1102,altersklasse_covid19,age_group_AKL10,15193,13491,7.25,88.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.275,27.500000000000004
202110,SO,80+,1250,altersklasse_covid19,age_group_AKL10,15193,14741,8.23,97.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.324,32.4
202111,SO,80+,1010,altersklasse_covid19,age_group_AKL10,15193,15751,6.65,103.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.274,27.400000000000002
202112,SO,80+,1591,altersklasse_covid19,age_group_AKL10,15193,17342,10.47,114.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.204,20.4
202113,SO,80+,825,altersklasse_covid19,age_group_AKL10,15193,18167,5.43,119.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.203,20.3
202114,SO,80+,899,altersklasse_covid19,age_group_AKL10,15193,19066,5.92,125.49,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.178,17.8
202115,SO,80+,1437,altersklasse_covid19,age_group_AKL10,15193,20503,9.46,134.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.132,13.200000000000001
202116,SO,80+,1782,altersklasse_covid19,age_group_AKL10,15193,22285,11.73,146.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.142,14.2
202117,SO,80+,548,altersklasse_covid19,age_group_AKL10,15193,22833,3.61,150.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.052,5.2
202118,SO,80+,753,altersklasse_covid19,age_group_AKL10,15193,23586,4.96,155.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.059,5.8999999999999995
202119,SO,80+,818,altersklasse_covid19,age_group_AKL10,15193,24404,5.38,160.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.061,6.1
202120,SO,80+,474,altersklasse_covid19,age_group_AKL10,15193,24878,3.12,163.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.028,2.8000000000000003
202121,SO,80+,455,altersklasse_covid19,age_group_AKL10,15193,25333,2.99,166.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.029,2.9000000000000004
202122,SO,80+,409,altersklasse_covid19,age_group_AKL10,15193,25742,2.69,169.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.021,2.1
202123,SO,80+,281,altersklasse_covid19,age_group_AKL10,15193,26023,1.85,171.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.012,1.2
202124,SO,80+,306,altersklasse_covid19,age_group_AKL10,15193,26329,2.01,173.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.014,1.4000000000000001
202125,SO,80+,123,altersklasse_covid19,age_group_AKL10,15193,26452,0.81,174.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.008,0.8
202126,SO,80+,149,altersklasse_covid19,age_group_AKL10,15193,26601,0.98,175.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.013,1.3
202127,SO,80+,136,altersklasse_covid19,age_group_AKL10,15193,26737,0.9,175.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.008,0.8
202128,SO,80+,83,altersklasse_covid19,age_group_AKL10,15193,26820,0.55,176.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.006,0.6
202129,SO,80+,81,altersklasse_covid19,age_group_AKL10,15193,26901,0.53,177.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.008,0.8
202130,SO,80+,36,altersklasse_covid19,age_group_AKL10,15193,26937,0.24,177.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.025,2.5
202131,SO,80+,33,altersklasse_covid19,age_group_AKL10,15193,26970,0.22,177.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.01,1
202132,SO,80+,47,altersklasse_covid19,age_group_AKL10,15193,27017,0.31,177.83,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.013,1.3
202133,SO,80+,84,altersklasse_covid19,age_group_AKL10,15193,27101,0.55,178.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.018,1.7999999999999998
202134,SO,80+,61,altersklasse_covid19,age_group_AKL10,15193,27162,0.4,178.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.023,2.3
202135,SO,80+,70,altersklasse_covid19,age_group_AKL10,15193,27232,0.46,179.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.017,1.7000000000000002
202136,SO,80+,175,altersklasse_covid19,age_group_AKL10,15193,27407,1.15,180.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.023,2.3
202137,SO,80+,142,altersklasse_covid19,age_group_AKL10,15193,27549,0.93,181.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.019,1.9
202138,SO,80+,101,altersklasse_covid19,age_group_AKL10,15193,27650,0.66,181.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.019,1.9
202139,SO,80+,98,altersklasse_covid19,age_group_AKL10,15193,27748,0.65,182.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.021,2.1
202140,SO,80+,168,altersklasse_covid19,age_group_AKL10,15193,27916,1.11,183.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.027,2.7
202141,SO,80+,124,altersklasse_covid19,age_group_AKL10,15193,28040,0.82,184.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.022,2.1999999999999997
202142,SO,80+,80,altersklasse_covid19,age_group_AKL10,15193,28120,0.53,185.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.02,2
202143,SO,80+,84,altersklasse_covid19,age_group_AKL10,15193,28204,0.55,185.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.023,2.3
