date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202127,JU,female,1602,sex,37235,33626,4.3,90.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.481,48.1
202128,JU,female,1283,sex,37235,34909,3.45,93.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.492,49.2
202129,JU,female,726,sex,37235,35635,1.95,95.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.484,48.4
202130,JU,female,611,sex,37235,36246,1.64,97.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.511,51.1
202131,JU,female,543,sex,37235,36789,1.46,98.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.477,47.699999999999996
202132,JU,female,619,sex,37235,37408,1.66,100.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.475,47.5
202133,JU,female,621,sex,37235,38029,1.67,102.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.458,45.800000000000004
202134,JU,female,815,sex,37235,38844,2.19,104.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.521,52.1
202135,JU,female,980,sex,37235,39824,2.63,106.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.511,51.1
202136,JU,female,883,sex,37235,40707,2.37,109.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202137,JU,female,1001,sex,37235,41708,2.69,112.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.456,45.6
202138,JU,female,879,sex,37235,42587,2.36,114.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.475,47.5
202139,JU,female,1005,sex,37235,43592,2.7,117.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.505,50.5
202140,JU,female,722,sex,37235,44314,1.94,119.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.509,50.9
202141,JU,female,749,sex,37235,45063,2.01,121.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202142,JU,female,529,sex,37235,45592,1.42,122.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.467,46.7
202143,JU,female,453,sex,37235,46045,1.22,123.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.477,47.699999999999996
202052,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202101,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202118,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202119,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202120,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202121,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202122,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202127,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202128,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202129,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202130,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202131,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202132,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202133,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202134,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202135,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202136,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202137,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202138,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202139,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202140,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202141,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202142,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202143,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202052,LU,male,180,sex,207582,180,0.09,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.298,29.799999999999997
202053,LU,male,171,sex,207582,351,0.08,0.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.312,31.2
202101,LU,male,1107,sex,207582,1458,0.53,0.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.328,32.800000000000004
202102,LU,male,1460,sex,207582,2918,0.7,1.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.389,38.9
202103,LU,male,2020,sex,207582,4938,0.97,2.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.484,48.4
202104,LU,male,3087,sex,207582,8025,1.49,3.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.427,42.699999999999996
202105,LU,male,881,sex,207582,8906,0.42,4.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.286,28.599999999999998
202106,LU,male,1472,sex,207582,10378,0.71,5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.35,35
202107,LU,male,2696,sex,207582,13074,1.3,6.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.459,45.9
202108,LU,male,3100,sex,207582,16174,1.49,7.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.396,39.6
202109,LU,male,3105,sex,207582,19279,1.5,9.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.379,37.9
202110,LU,male,2026,sex,207582,21305,0.98,10.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.374,37.4
202111,LU,male,2456,sex,207582,23761,1.18,11.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.356,35.6
202112,LU,male,4338,sex,207582,28099,2.09,13.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.451,45.1
202113,LU,male,3234,sex,207582,31333,1.56,15.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.381,38.1
202114,LU,male,4026,sex,207582,35359,1.94,17.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.451,45.1
202115,LU,male,4917,sex,207582,40276,2.37,19.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.471,47.099999999999994
202116,LU,male,7344,sex,207582,47620,3.54,22.94,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.469,46.9
202117,LU,male,8036,sex,207582,55656,3.87,26.81,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.467,46.7
202118,LU,male,11276,sex,207582,66932,5.43,32.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.481,48.1
202119,LU,male,11683,sex,207582,78615,5.63,37.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.508,50.8
202120,LU,male,13432,sex,207582,92047,6.47,44.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.502,50.2
202121,LU,male,12422,sex,207582,104469,5.98,50.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.5,50
202122,LU,male,14481,sex,207582,118950,6.98,57.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.504,50.4
202123,LU,male,14113,sex,207582,133063,6.8,64.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.509,50.9
202124,LU,male,14678,sex,207582,147741,7.07,71.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.525,52.5
202125,LU,male,13511,sex,207582,161252,6.51,77.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.533,53.300000000000004
202126,LU,male,10867,sex,207582,172119,5.24,82.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202127,LU,male,7757,sex,207582,179876,3.74,86.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.527,52.7
202128,LU,male,6107,sex,207582,185983,2.94,89.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202129,LU,male,6575,sex,207582,192558,3.17,92.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.536,53.6
202130,LU,male,5104,sex,207582,197662,2.46,95.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.536,53.6
202131,LU,male,4570,sex,207582,202232,2.2,97.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.525,52.5
202132,LU,male,3480,sex,207582,205712,1.68,99.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.514,51.4
202133,LU,male,3363,sex,207582,209075,1.62,100.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.503,50.3
202134,LU,male,4785,sex,207582,213860,2.31,103.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.515,51.5
202135,LU,male,4000,sex,207582,217860,1.93,104.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.501,50.1
202136,LU,male,5923,sex,207582,223783,2.85,107.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.511,51.1
202137,LU,male,6163,sex,207582,229946,2.97,110.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.525,52.5
202138,LU,male,5291,sex,207582,235237,2.55,113.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202139,LU,male,3968,sex,207582,239205,1.91,115.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.505,50.5
202140,LU,male,4520,sex,207582,243725,2.18,117.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.517,51.7
202141,LU,male,4933,sex,207582,248658,2.38,119.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.54,54
202142,LU,male,4049,sex,207582,252707,1.95,121.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.519,51.9
202143,LU,male,2345,sex,207582,255052,1.13,122.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.53,53
202052,LU,female,425,sex,208765,425,0.2,0.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.702,70.19999999999999
202053,LU,female,377,sex,208765,802,0.18,0.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.688,68.8
202101,LU,female,2268,sex,208765,3070,1.09,1.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.672,67.2
202102,LU,female,2289,sex,208765,5359,1.1,2.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.611,61.1
202103,LU,female,2155,sex,208765,7514,1.03,3.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.516,51.6
202104,LU,female,4148,sex,208765,11662,1.99,5.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.573,57.3
202105,LU,female,2195,sex,208765,13857,1.05,6.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.714,71.39999999999999
202106,LU,female,2737,sex,208765,16594,1.31,7.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.65,65
202107,LU,female,3176,sex,208765,19770,1.52,9.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.541,54.1
202108,LU,female,4736,sex,208765,24506,2.27,11.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.604,60.4
202109,LU,female,5094,sex,208765,29600,2.44,14.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.621,62.1
202110,LU,female,3388,sex,208765,32988,1.62,15.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.626,62.6
202111,LU,female,4441,sex,208765,37429,2.13,17.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.644,64.4
202112,LU,female,5272,sex,208765,42701,2.53,20.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.549,54.900000000000006
202113,LU,female,5247,sex,208765,47948,2.51,22.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.619,61.9
202114,LU,female,4905,sex,208765,52853,2.35,25.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.549,54.900000000000006
202115,LU,female,5519,sex,208765,58372,2.64,27.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.529,52.900000000000006
202116,LU,female,8314,sex,208765,66686,3.98,31.94,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.531,53.1
202117,LU,female,9178,sex,208765,75864,4.4,36.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.533,53.300000000000004
202118,LU,female,12180,sex,208765,88044,5.83,42.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.519,51.9
202119,LU,female,11328,sex,208765,99372,5.43,47.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.492,49.2
202120,LU,female,13315,sex,208765,112687,6.38,53.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.498,49.8
202121,LU,female,12409,sex,208765,125096,5.94,59.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.5,50
202122,LU,female,14227,sex,208765,139323,6.81,66.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.496,49.6
202123,LU,female,13610,sex,208765,152933,6.52,73.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.491,49.1
202124,LU,female,13280,sex,208765,166213,6.36,79.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.475,47.5
202125,LU,female,11821,sex,208765,178034,5.66,85.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.467,46.7
202126,LU,female,9716,sex,208765,187750,4.65,89.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202127,LU,female,6955,sex,208765,194705,3.33,93.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.473,47.3
202128,LU,female,5509,sex,208765,200214,2.64,95.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.474,47.4
202129,LU,female,5698,sex,208765,205912,2.73,98.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.464,46.400000000000006
202130,LU,female,4421,sex,208765,210333,2.12,100.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.464,46.400000000000006
202131,LU,female,4135,sex,208765,214468,1.98,102.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.475,47.5
202132,LU,female,3289,sex,208765,217757,1.58,104.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.486,48.6
202133,LU,female,3326,sex,208765,221083,1.59,105.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.497,49.7
202134,LU,female,4515,sex,208765,225598,2.16,108.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.485,48.5
202135,LU,female,3989,sex,208765,229587,1.91,109.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.499,49.9
202136,LU,female,5674,sex,208765,235261,2.72,112.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.489,48.9
202137,LU,female,5585,sex,208765,240846,2.68,115.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.475,47.5
202138,LU,female,5016,sex,208765,245862,2.4,117.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202139,LU,female,3896,sex,208765,249758,1.87,119.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.495,49.5
202140,LU,female,4230,sex,208765,253988,2.03,121.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.483,48.3
202141,LU,female,4198,sex,208765,258186,2.01,123.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.46,46
202142,LU,female,3751,sex,208765,261937,1.8,125.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.481,48.1
202143,LU,female,2076,sex,208765,264013,0.99,126.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.47,47
202052,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202053,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,LU,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202118,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202119,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202120,LU,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202121,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202122,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,LU,unknown,1,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,LU,unknown,1,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202127,LU,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202128,LU,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202129,LU,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202130,LU,unknown,2,sex,NA,6,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202131,LU,unknown,0,sex,NA,6,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202132,LU,unknown,1,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202133,LU,unknown,1,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202134,LU,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202135,LU,unknown,1,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202136,LU,unknown,0,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202137,LU,unknown,1,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202138,LU,unknown,0,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202139,LU,unknown,0,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
