date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202053,SH,risk_groups,111,indication,83107,111,NA,0.982,98.19999999999999,98.19999999999999,0.13,0.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,SO,risk_groups,130,indication,277462,130,NA,1,100,100,0.05,0.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,SZ,risk_groups,152,indication,162157,251,NA,0.999,99.9,100,0.09,0.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,TG,risk_groups,274,indication,282909,292,NA,1,100,100,0.1,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,TI,risk_groups,0,indication,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,UR,risk_groups,0,indication,36819,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,VD,risk_groups,90,indication,814762,90,NA,0.9480000000000001,94.8,93.7,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,VS,risk_groups,28,indication,348503,28,NA,0.934,93.4,93.4,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,ZG,risk_groups,120,indication,128794,362,NA,1,100,100,0.09,0.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,ZH,risk_groups,5,indication,1553423,5,NA,0.8330000000000001,83.30000000000001,71.5,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AG,risk_groups,2343,indication,694072,2580,NA,0.93,93.00000000000001,93.19999999999999,0.34,0.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AI,risk_groups,343,indication,16293,388,NA,0.9750000000000001,97.50000000000001,97.8,2.11,2.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AR,risk_groups,620,indication,55309,622,NA,0.884,88.4,88.39999999999999,1.12,1.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BE,risk_groups,0,indication,1043132,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BL,risk_groups,1558,indication,290969,1796,NA,0.9580000000000001,95.8,95.4,0.54,0.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BS,risk_groups,1545,indication,196735,3341,NA,0.933,93.30000000000001,86.7,0.79,1.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,CH,risk_groups,32113,indication,8670300,37896,NA,0.943,94.3,93.80000000000001,0.37,0.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,CHFL,risk_groups,32117,indication,8709355,37900,NA,0.943,94.3,93.80000000000001,0.37,0.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,FL,risk_groups,4,indication,39055,4,NA,0.667,66.7,66.7,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,FR,risk_groups,488,indication,325496,1167,NA,0.921,92.10000000000001,92.9,0.15,0.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,GE,risk_groups,2518,indication,506343,2564,NA,0.98,98,97.6,0.5,0.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,GL,risk_groups,250,indication,40851,251,NA,0.734,73.4,73.5,0.61,0.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,GR,risk_groups,630,indication,200096,630,NA,0.983,98.3,98.3,0.31,0.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,JU,risk_groups,535,indication,73709,535,NA,1,100,100,0.73,0.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,LU,risk_groups,2765,indication,416347,3824,NA,0.819,81.89999999999999,84.4,0.66,0.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,NE,risk_groups,398,indication,175894,598,NA,0.989,98.89999999999999,97.7,0.23,0.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,NW,risk_groups,342,indication,43520,552,NA,0.998,99.8,99.5,0.79,1.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,OW,risk_groups,476,indication,38108,476,NA,1,100,100,1.25,1.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,SG,risk_groups,496,indication,514504,497,NA,0.998,99.8,99.80000000000001,0.1,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,SH,risk_groups,1267,indication,83107,1378,NA,0.963,96.3,96.5,1.52,1.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,SO,risk_groups,3503,indication,277462,3633,NA,0.962,96.19999999999999,96.2,1.26,1.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,SZ,risk_groups,658,indication,162157,909,NA,0.997,99.7,99.7,0.41,0.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,TG,risk_groups,785,indication,282909,1077,NA,0.988,98.8,99.2,0.28,0.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,TI,risk_groups,6617,indication,350986,6617,NA,0.964,96.4,96.4,1.89,1.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,UR,risk_groups,339,indication,36819,339,NA,0.9279999999999999,92.8,92.8,0.92,0.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,VD,risk_groups,220,indication,814762,310,NA,0.806,80.60000000000001,84,0.03,0.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,VS,risk_groups,1245,indication,348503,1273,NA,0.965,96.49999999999999,96.3,0.36,0.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,ZG,risk_groups,298,indication,128794,660,NA,0.965,96.5,98.4,0.23,0.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,ZH,risk_groups,1874,indication,1553423,1879,NA,0.9530000000000001,95.30000000000001,95.2,0.12,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AG,risk_groups,3227,indication,694072,5807,NA,0.9239999999999999,92.39999999999999,92.7,0.46,0.84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AI,risk_groups,178,indication,16293,566,NA,0.917,91.7,95.8,1.09,3.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AR,risk_groups,0,indication,55309,622,NA,NA,NA,88.39999999999999,0,1.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BE,risk_groups,4368,indication,1043132,4368,NA,0.988,98.8,98.8,0.42,0.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BL,risk_groups,2840,indication,290969,4636,NA,0.9450000000000001,94.5,94.80000000000001,0.98,1.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BS,risk_groups,3148,indication,196735,6489,NA,0.9440000000000001,94.4,90.19999999999999,1.6,3.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,CH,risk_groups,51543,indication,8670300,89439,NA,0.9309999999999999,93.1,93.4,0.59,1.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,CHFL,risk_groups,51546,indication,8709355,89446,NA,0.9309999999999999,93.1,93.4,0.59,1.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,FL,risk_groups,3,indication,39055,7,NA,0.6,60,63.7,0.01,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,FR,risk_groups,1174,indication,325496,2341,NA,0.899,89.9,91.4,0.36,0.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,GE,risk_groups,4444,indication,506343,7008,NA,0.982,98.19999999999999,98.1,0.88,1.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,GL,risk_groups,518,indication,40851,769,NA,0.908,90.80000000000001,84.19999999999999,1.27,1.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,GR,risk_groups,1893,indication,200096,2523,NA,0.999,99.9,99.5,0.95,1.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,JU,risk_groups,439,indication,73709,974,NA,1,100.00000000000001,100,0.6,1.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,LU,risk_groups,2516,indication,416347,6340,NA,0.6709999999999999,67.1,76.6,0.6,1.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,NE,risk_groups,488,indication,175894,1086,NA,0.991,99.1,98.5,0.28,0.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,NW,risk_groups,1375,indication,43520,1927,NA,0.9810000000000001,98.10000000000001,98.5,3.16,4.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,OW,risk_groups,521,indication,38108,997,NA,1,99.99999999999999,100,1.37,2.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,SG,risk_groups,2114,indication,514504,2611,NA,0.9440000000000001,94.4,95.5,0.41,0.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,SH,risk_groups,992,indication,83107,2370,NA,0.952,95.2,95.89999999999999,1.19,2.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,SO,risk_groups,3842,indication,277462,7475,NA,0.934,93.4,94.70000000000002,1.38,2.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,SZ,risk_groups,853,indication,162157,1762,NA,0.994,99.4,99.5,0.53,1.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,TG,risk_groups,794,indication,282909,1871,NA,0.9720000000000001,97.2,98.3,0.28,0.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,TI,risk_groups,2660,indication,350986,9277,NA,0.99,99,97.1,0.76,2.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,UR,risk_groups,395,indication,36819,734,NA,0.9229999999999999,92.3,92.5,1.07,1.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,VD,risk_groups,4486,indication,814762,4796,NA,0.845,84.5,84.6,0.55,0.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,VS,risk_groups,3173,indication,348503,4446,NA,0.99,98.99999999999999,98.2,0.91,1.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,ZG,risk_groups,1437,indication,128794,2097,NA,0.9800000000000001,98.00000000000001,98.10000000000001,1.12,1.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,ZH,risk_groups,3668,indication,1553423,5547,NA,0.956,95.6,95.6,0.24,0.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AG,risk_groups,5779,indication,694072,11586,NA,0.937,93.7,93.1,0.83,1.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AI,risk_groups,332,indication,16293,898,NA,0.927,92.7,94.60000000000001,2.04,5.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AR,risk_groups,1279,indication,55309,1901,NA,0.9309999999999999,93.1,91.5,2.31,3.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BE,risk_groups,9834,indication,1043132,14202,NA,0.988,98.8,98.69999999999999,0.94,1.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BL,risk_groups,3316,indication,290969,7952,NA,0.953,95.3,95,1.14,2.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BS,risk_groups,3611,indication,196735,10100,NA,0.881,88.10000000000001,89.50000000000001,1.84,5.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,CH,risk_groups,91479,indication,8670300,180918,NA,0.912,91.2,92.2,1.06,2.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,CHFL,risk_groups,91731,indication,8709355,181177,NA,0.911,91.1,92.2,1.05,2.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,FL,risk_groups,252,indication,39055,259,NA,0.76,76,75.5,0.65,0.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,FR,risk_groups,3048,indication,325496,5389,NA,0.9109999999999999,91.1,91.2,0.94,1.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,GE,risk_groups,4617,indication,506343,11625,NA,0.977,97.7,97.9,0.91,2.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,GL,risk_groups,548,indication,40851,1317,NA,0.97,97,89.10000000000001,1.34,3.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,GR,risk_groups,1769,indication,200096,4292,NA,0.975,97.5,98.69999999999999,0.88,2.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,JU,risk_groups,1106,indication,73709,2080,NA,0.996,99.6,99.8,1.5,2.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,LU,risk_groups,4048,indication,416347,10388,NA,0.97,97,83.39999999999999,0.97,2.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,NE,risk_groups,1385,indication,175894,2471,NA,0.99,99,98.7,0.79,1.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,NW,risk_groups,499,indication,43520,2426,NA,0.993,99.3,98.6,1.15,5.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,OW,risk_groups,628,indication,38108,1625,NA,0.999,99.9,99.9,1.65,4.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,SG,risk_groups,4511,indication,514504,7122,NA,0.949,94.89999999999999,95.10000000000001,0.88,1.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,SH,risk_groups,1471,indication,83107,3841,NA,0.962,96.2,96.1,1.77,4.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,SO,risk_groups,3930,indication,277462,11405,NA,0.957,95.7,95,1.42,4.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,SZ,risk_groups,1534,indication,162157,3296,NA,0.995,99.5,99.5,0.95,2.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,TG,risk_groups,2093,indication,282909,3964,NA,0.98,98,98.1,0.74,1.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,TI,risk_groups,2471,indication,350986,11748,NA,0.997,99.7,97.5,0.7,3.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,UR,risk_groups,415,indication,36819,1149,NA,0.9139999999999999,91.4,92.1,1.13,3.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,VD,risk_groups,8932,indication,814762,13728,NA,0.879,87.9,86.6,1.1,1.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,VS,risk_groups,4330,indication,348503,8776,NA,0.976,97.6,97.89999999999999,1.24,2.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,ZG,risk_groups,4373,indication,128794,6470,NA,0.9670000000000001,96.7,97,3.4,5.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,ZH,risk_groups,15620,indication,1553423,21167,NA,0.766,76.60000000000001,80.80000000000001,1.01,1.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AG,risk_groups,6017,indication,694072,17603,NA,0.9510000000000001,95.10000000000001,93.8,0.87,2.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AI,risk_groups,167,indication,16293,1065,NA,0.9600000000000001,96,94.8,1.02,6.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AR,risk_groups,1499,indication,55309,3400,NA,0.885,88.5,90.1,2.71,6.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BE,risk_groups,10082,indication,1043132,24284,NA,0.997,99.7,99.2,0.97,2.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BL,risk_groups,2954,indication,290969,10906,NA,0.965,96.5,95.39999999999999,1.02,3.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BS,risk_groups,2506,indication,196735,12606,NA,0.944,94.39999999999999,90.5,1.27,6.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,CH,risk_groups,102799,indication,8670300,283717,NA,0.921,92.1,92.3,1.19,3.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,CHFL,risk_groups,103280,indication,8709355,284457,NA,0.9219999999999999,92.19999999999999,92.4,1.19,3.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,FL,risk_groups,481,indication,39055,740,NA,0.966,96.60000000000001,87.9,1.23,1.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,FR,risk_groups,2874,indication,325496,8263,NA,0.938,93.8,92.2,0.88,2.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,GE,risk_groups,5570,indication,506343,17195,NA,0.96,96,97.30000000000001,1.1,3.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,GL,risk_groups,833,indication,40851,2150,NA,0.894,89.39999999999999,89.10000000000001,2.04,5.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,GR,risk_groups,2989,indication,200096,7281,NA,0.973,97.3,98.2,1.49,3.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,JU,risk_groups,607,indication,73709,2687,NA,0.999,99.89999999999999,99.8,0.82,3.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,LU,risk_groups,6560,indication,416347,16948,NA,0.906,90.60000000000001,86.10000000000001,1.58,4.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,NE,risk_groups,2266,indication,175894,4737,NA,0.992,99.2,98.89999999999999,1.29,2.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,NW,risk_groups,850,indication,43520,3276,NA,0.9810000000000001,98.10000000000001,98.3,1.95,7.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,OW,risk_groups,412,indication,38108,2037,NA,1.0010000000000001,100.1,100,1.08,5.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,SG,risk_groups,11183,indication,514504,18305,NA,0.931,93.10000000000001,94,2.17,3.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,SH,risk_groups,1642,indication,83107,5483,NA,0.9500000000000001,95,95.8,1.98,6.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,SO,risk_groups,2665,indication,277462,14070,NA,0.98,98.00000000000001,95.6,0.96,5.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,SZ,risk_groups,1015,indication,162157,4311,NA,0.969,96.9,98.89999999999999,0.63,2.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,TG,risk_groups,3848,indication,282909,7812,NA,0.983,98.3,98.2,1.36,2.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,TI,risk_groups,6641,indication,350986,18389,NA,0.992,99.2,98.3,1.89,5.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,UR,risk_groups,864,indication,36819,2013,NA,0.911,91.1,91.69999999999999,2.35,5.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,VD,risk_groups,9819,indication,814762,23547,NA,0.84,84,85.5,1.21,2.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,VS,risk_groups,5003,indication,348503,13779,NA,0.975,97.5,97.7,1.44,3.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,ZG,risk_groups,674,indication,128794,7144,NA,0.933,93.30000000000001,96.7,0.52,5.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,ZH,risk_groups,13259,indication,1553423,34426,NA,0.804,80.4,80.60000000000001,0.85,2.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AG,risk_groups,8233,indication,694072,25836,NA,0.951,95.1,94.2,1.19,3.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AI,risk_groups,312,indication,16293,1377,NA,0.968,96.80000000000001,95.2,1.91,8.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AR,risk_groups,0,indication,55309,3400,NA,NA,NA,90.1,0,6.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BE,risk_groups,10960,indication,1043132,35244,NA,0.994,99.39999999999999,99.3,1.05,3.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BL,risk_groups,3734,indication,290969,14640,NA,0.9620000000000001,96.2,95.6,1.28,5.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BS,risk_groups,768,indication,196735,13374,NA,0.957,95.69999999999999,90.7,0.39,6.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,CH,risk_groups,93442,indication,8670300,377159,NA,0.9349999999999999,93.5,92.6,1.08,4.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,CHFL,risk_groups,93447,indication,8709355,377904,NA,0.9349999999999999,93.5,92.5,1.07,4.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,FL,risk_groups,5,indication,39055,745,NA,1,100,88.00000000000001,0.01,1.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,FR,risk_groups,4281,indication,325496,12544,NA,0.9359999999999999,93.6,92.6,1.32,3.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,GE,risk_groups,5295,indication,506343,22490,NA,0.967,96.69999999999999,97.1,1.05,4.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,GL,risk_groups,473,indication,40851,2623,NA,0.834,83.4,88.10000000000001,1.16,6.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,GR,risk_groups,2180,indication,200096,9461,NA,0.994,99.4,98.5,1.09,4.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,JU,risk_groups,1213,indication,73709,3900,NA,0.998,99.8,99.80000000000001,1.65,5.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,LU,risk_groups,2518,indication,416347,19466,NA,0.8190000000000001,81.9,85.5,0.6,4.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,NE,risk_groups,3592,indication,175894,8329,NA,0.988,98.8,98.9,2.04,4.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,NW,risk_groups,707,indication,43520,3983,NA,0.989,98.9,98.6,1.62,9.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,OW,risk_groups,89,indication,38108,2126,NA,0.999,99.9,99.89999999999999,0.23,5.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,SG,risk_groups,5979,indication,514504,24284,NA,0.864,86.4,91.89999999999999,1.16,4.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
